"venue_event_id","game_id","round_no","team1_spend","team1_result","team1_side","team1_label","team2_spend","team2_result","team2_side","team2_label"
8638,16032,1,3900,lost,t,"",3900,won,ct,""
8638,16032,2,1900,lost,t,"",15300,won,ct,$$
8638,16032,3,22000,won,t,$$$,15600,lost,ct,$$
8638,16032,4,18000,won,t,$$,22000,lost,ct,$$$
8638,16032,5,21700,won,t,$$$,19300,lost,ct,$$
8638,16032,6,22400,won,t,$$$,7200,lost,ct,$
8638,16032,7,22400,lost,t,$$$,24400,won,ct,$$$
8638,16032,8,22400,lost,t,$$$,22800,won,ct,$$$
8638,16032,9,22400,lost,t,$$$,24300,won,ct,$$$
8638,16032,10,22300,won,t,$$$,24600,lost,ct,$$$
8638,16032,11,20300,won,t,$$$,22400,lost,ct,$$$
8638,16032,12,23200,won,t,$$$,19500,lost,ct,$$
8638,16032,13,3600,won,ct,"",4000,lost,t,""
8638,16032,14,13300,won,ct,$$,2900,lost,t,""
8638,16032,15,15200,lost,ct,$$,21400,won,t,$$$
8638,16032,16,20600,won,ct,$$$,17200,lost,t,$$
8638,16032,17,22300,won,ct,$$$,5300,lost,t,$
8638,16032,18,23700,lost,ct,$$$,22100,won,t,$$$
8638,16032,19,22000,lost,ct,$$$,19200,won,t,$$
8638,16032,20,22200,won,ct,$$$,21600,lost,t,$$$
8638,16032,21,20600,won,ct,$$$,20100,lost,t,$$$
8638,16033,1,3600,lost,ct,"",4000,won,t,""
8638,16033,2,1000,lost,ct,"",12500,won,t,$$
8638,16033,3,21600,lost,ct,$$$,20700,won,t,$$$
8638,16033,4,8200,lost,ct,$,22300,won,t,$$$
8638,16033,5,21500,lost,ct,$$$,22100,won,t,$$$
8638,16033,6,10000,won,ct,$$,22300,lost,t,$$$
8638,16033,7,21400,lost,ct,$$$,24400,won,t,$$$
8638,16033,8,5600,lost,ct,$,22300,won,t,$$$
8638,16033,9,21500,won,ct,$$$,22300,lost,t,$$$
8638,16033,10,21500,lost,ct,$$$,22300,won,t,$$$
8638,16033,11,19300,won,ct,$$,22300,lost,t,$$$
8638,16033,12,20500,won,ct,$$$,21100,lost,t,$$$
8638,16033,13,3700,lost,t,"",3700,won,ct,""
8638,16033,14,1200,lost,t,"",14100,won,ct,$$
8638,16033,15,21900,won,t,$$$,19700,lost,ct,$$
8638,16033,16,17500,lost,t,$$,18400,won,ct,$$
8638,16033,17,17000,lost,t,$$,22100,won,ct,$$$
8638,16033,18,15100,lost,t,$$,21400,won,ct,$$$
8638,16034,1,3800,lost,ct,"",3900,won,t,""
8638,16034,2,1200,lost,ct,"",11800,won,t,$$
8638,16034,3,21900,won,ct,$$$,19300,lost,t,$$
8638,16034,4,19200,lost,ct,$$,20000,won,t,$$$
8638,16034,5,6800,lost,ct,$,22300,won,t,$$$
8638,16034,6,20800,lost,ct,$$$,23500,won,t,$$$
8638,16034,7,10100,won,ct,$$,22200,lost,t,$$$
8638,16034,8,22700,lost,ct,$$$,20200,won,t,$$$
8638,16034,9,19500,won,ct,$$,22200,lost,t,$$$
8638,16034,10,22500,won,ct,$$$,17800,lost,t,$$
8638,16034,11,22100,won,ct,$$$,8300,lost,t,$
8638,16034,12,25400,won,ct,$$$,23000,lost,t,$$$
8638,16034,13,4000,lost,t,"",3800,won,ct,""
8638,16034,14,1500,lost,t,"",14500,won,ct,$$
8638,16034,15,22300,won,t,$$$,17800,lost,ct,$$
8638,16034,16,19000,won,t,$$,21400,lost,ct,$$$
8638,16034,17,22700,won,t,$$$,13300,lost,ct,$$
8638,16034,18,23500,won,t,$$$,22400,lost,ct,$$$
8638,16034,19,23500,lost,t,$$$,19200,won,ct,$$
8638,16034,20,22700,lost,t,$$$,21100,won,ct,$$$
8638,16034,21,22700,won,t,$$$,22300,lost,ct,$$$
8638,16034,22,22700,won,t,$$$,6200,lost,ct,$
8638,16034,23,23100,lost,t,$$$,21300,won,ct,$$$
8638,16034,24,22700,won,t,$$$,22200,lost,ct,$$$
11811,22580,1,3500,lost,ct,"",3800,won,t,""
11811,22580,2,1200,lost,ct,"",17300,won,t,$$
11811,22580,3,20600,lost,ct,$$$,20200,won,t,$$$
11811,22580,4,6400,lost,ct,$,23100,won,t,$$$
11811,22580,5,23000,won,ct,$$$,23600,lost,t,$$$
11811,22580,6,20700,won,ct,$$$,22600,lost,t,$$$
11811,22580,7,23100,won,ct,$$$,21400,lost,t,$$$
11811,22580,8,23900,lost,ct,$$$,9500,won,t,$
11811,22580,9,20100,won,ct,$$$,23200,lost,t,$$$
11811,22580,10,22700,lost,ct,$$$,21300,won,t,$$$
11811,22580,11,7200,lost,ct,$,22600,won,t,$$$
11811,22580,12,23300,won,ct,$$$,26000,lost,t,$$$
11811,22580,13,3900,lost,t,"",3700,won,ct,""
11811,22580,14,3600,lost,t,"",13700,won,ct,$$
11811,22580,15,21100,lost,t,$$$,17400,won,ct,$$
11811,22580,16,8900,lost,t,$,23300,won,ct,$$$
11811,22580,17,22200,lost,t,$$$,22500,won,ct,$$$
11811,22580,18,19500,lost,t,$$,22700,won,ct,$$$
12086,23044,1,3800,lost,t,"",3800,won,ct,""
12086,23044,2,3300,lost,t,"",12300,won,ct,$$
12086,23044,3,19900,lost,t,$$,22000,won,ct,$$$
12086,23044,4,8600,lost,t,$,24900,won,ct,$$$
12086,23044,5,22900,lost,t,$$$,25200,won,ct,$$$
12086,23044,6,9600,lost,t,$,26500,won,ct,$$$
12086,23044,7,23500,lost,t,$$$,27300,won,ct,$$$
12086,23044,8,20700,lost,t,$$$,25700,won,ct,$$$
12086,23044,9,20300,lost,t,$$$,25200,won,ct,$$$
12086,23044,10,8700,lost,t,$,25200,won,ct,$$$
12086,23044,11,24600,won,t,$$$,26000,lost,ct,$$$
12086,23044,12,24800,won,t,$$$,24400,lost,ct,$$$
12086,23044,13,3700,lost,ct,"",3900,won,t,""
12086,23044,14,5600,won,ct,$,13500,lost,t,$$
12086,23044,15,20400,won,ct,$$$,16700,lost,t,$$
12086,23044,16,20700,won,ct,$$$,8000,lost,t,$
12086,23044,17,22400,won,ct,$$$,22200,lost,t,$$$
12086,23044,18,22900,won,ct,$$$,21700,lost,t,$$$
12086,23044,19,22800,won,ct,$$$,21100,lost,t,$$$
12086,23044,20,22900,lost,ct,$$$,7800,won,t,$
12086,23044,21,24200,lost,ct,$$$,24700,won,t,$$$
12090,23054,1,4000,won,t,"",3500,lost,ct,""
12090,23054,2,14800,won,t,$$,3800,lost,ct,""
12090,23054,3,16400,won,t,$$,20300,lost,ct,$$$
12090,23054,4,22500,won,t,$$$,7900,lost,ct,$
12090,23054,5,23300,won,t,$$$,21600,lost,ct,$$$
12090,23054,6,22300,lost,t,$$$,9600,won,ct,$
12090,23054,7,24400,lost,t,$$$,24500,won,ct,$$$
12090,23054,8,22500,won,t,$$$,24300,lost,ct,$$$
12090,23054,9,24900,won,t,$$$,23100,lost,ct,$$$
12090,23054,10,22500,won,t,$$$,8000,lost,ct,$
12090,23054,11,25400,lost,t,$$$,21100,won,ct,$$$
12090,23054,12,21700,lost,t,$$$,21900,won,ct,$$$
12090,23054,13,3500,won,ct,"",3700,lost,t,""
12090,23054,14,14500,won,ct,$$,2300,lost,t,""
12090,23054,15,17200,lost,ct,$$,21100,won,t,$$$
12090,23054,16,23000,lost,ct,$$$,18600,won,t,$$
12090,23054,17,9400,lost,ct,$,24200,won,t,$$$
12090,23054,18,21900,won,ct,$$$,26400,lost,t,$$$
12090,23054,19,21900,lost,ct,$$$,24200,won,t,$$$
12090,23054,20,24000,lost,ct,$$$,24800,won,t,$$$
12090,23054,21,7600,lost,ct,$,24200,won,t,$$$
12090,23054,22,23400,lost,ct,$$$,25600,won,t,$$$
12090,23054,23,9600,lost,ct,$,25000,won,t,$$$
12090,23054,24,21900,won,ct,$$$,25000,lost,t,$$$
12090,23054,25,23000,won,t,$$$,21800,lost,ct,$$$
12090,23054,26,22100,lost,ct,$$$,22100,won,t,$$$
12090,23054,27,23000,lost,t,$$$,21700,won,ct,$$$
12090,23054,28,22400,lost,ct,$$$,22100,won,t,$$$
12090,23055,1,3400,won,ct,"",3600,lost,t,""
12090,23055,2,16500,won,ct,$$,4500,lost,t,""
12090,23055,3,16800,won,ct,$$,19900,lost,t,$$
12090,23055,4,23300,won,ct,$$$,11500,lost,t,$$
12090,23055,5,24800,won,ct,$$$,21800,lost,t,$$$
12090,23055,6,24500,won,ct,$$$,9900,lost,t,$
12090,23055,7,24600,won,ct,$$$,21800,lost,t,$$$
12090,23055,8,24500,lost,ct,$$$,17900,won,t,$$
12090,23055,9,23800,lost,ct,$$$,19000,won,t,$$
12090,23055,10,21700,lost,ct,$$$,18700,won,t,$$
12090,23055,11,18800,won,ct,$$,22900,lost,t,$$$
12090,23055,12,23300,won,ct,$$$,22600,lost,t,$$$
12090,23055,13,3600,lost,t,"",4000,won,ct,""
12090,23055,14,2200,lost,t,"",15700,won,ct,$$
12090,23055,15,21600,won,t,$$$,15600,lost,ct,$$
12090,23055,16,19200,won,t,$$,22200,lost,ct,$$$
12090,23055,17,22100,lost,t,$$$,16500,won,ct,$$
12090,23055,18,20900,lost,t,$$$,19000,won,ct,$$
12090,23055,19,10800,lost,t,$$,22400,won,ct,$$$
12090,23055,20,19800,won,t,$$,24100,lost,ct,$$$
12090,23055,21,22100,lost,t,$$$,15400,won,ct,$$
12090,23055,22,18900,won,t,$$,19900,lost,ct,$$
12090,23056,1,3600,lost,ct,"",3900,won,t,""
12090,23056,2,2200,lost,ct,"",16400,won,t,$$
12090,23056,3,21800,won,ct,$$$,14500,lost,t,$$
12090,23056,4,18200,lost,ct,$$,22200,won,t,$$$
12090,23056,5,7300,won,ct,$,19800,lost,t,$$
12090,23056,6,25300,won,ct,$$$,6000,lost,t,$
12090,23056,7,24700,won,ct,$$$,21600,lost,t,$$$
12090,23056,8,24800,lost,ct,$$$,11400,won,t,$$
12090,23056,9,18700,won,ct,$$,25800,lost,t,$$$
12090,23056,10,21600,won,ct,$$$,13600,lost,t,$$
12090,23056,11,21900,won,ct,$$$,22200,lost,t,$$$
12090,23056,12,25500,lost,ct,$$$,16600,won,t,$$
12090,23056,13,3800,lost,t,"",3800,won,ct,""
12090,23056,14,11300,lost,t,$$,16100,won,ct,$$
12090,23056,15,5700,lost,t,$,12500,won,ct,$$
12090,23056,16,23500,won,t,$$$,17700,lost,ct,$$
12090,23056,17,23400,won,t,$$$,23500,lost,ct,$$$
12090,23056,18,22000,won,t,$$$,11200,lost,ct,$$
12090,23056,19,22800,lost,t,$$$,21300,won,ct,$$$
12090,23056,20,22000,won,t,$$$,22300,lost,ct,$$$
12090,23056,21,22000,won,t,$$$,21600,lost,ct,$$$
12090,23056,22,21900,won,t,$$$,13700,lost,ct,$$
12094,23066,1,3900,lost,t,"",3500,won,ct,""
12094,23066,2,2400,lost,t,"",17000,won,ct,$$
12094,23066,3,22000,won,t,$$$,17300,lost,ct,$$
12094,23066,4,21500,won,t,$$$,19400,lost,ct,$$
12094,23066,5,21600,lost,t,$$$,6500,won,ct,$
12094,23066,6,7300,lost,t,$,23700,won,ct,$$$
12094,23066,7,22200,won,t,$$$,25600,lost,ct,$$$
12094,23066,8,23500,won,t,$$$,19500,lost,ct,$$
12094,23066,9,23700,won,t,$$$,9800,lost,ct,$
12094,23066,10,24300,won,t,$$$,23400,lost,ct,$$$
12094,23066,11,25100,won,t,$$$,9800,lost,ct,$
12094,23066,12,24900,lost,t,$$$,21300,won,ct,$$$
12094,23066,13,3700,lost,ct,"",3700,won,t,""
12094,23066,14,800,lost,ct,"",16800,won,t,$$
12094,23066,15,21600,won,ct,$$$,13800,lost,t,$$
12094,23066,16,20300,won,ct,$$$,19700,lost,t,$$
12094,23066,17,21500,won,ct,$$$,8700,lost,t,$
12094,23066,18,21600,won,ct,$$$,21800,lost,t,$$$
12094,23066,19,21600,lost,ct,$$$,17000,won,t,$$
12094,23066,20,23900,lost,ct,$$$,22600,won,t,$$$
12094,23066,21,21000,won,ct,$$$,21800,lost,t,$$$
12094,23066,22,19300,lost,ct,$$,19900,won,t,$$
12094,23066,23,7900,lost,ct,$,22000,won,t,$$$
12094,23066,24,21600,lost,ct,$$$,22600,won,t,$$$
12094,23066,25,23200,won,t,$$$,22100,lost,ct,$$$
12094,23066,26,22100,lost,ct,$$$,22500,won,t,$$$
12094,23066,27,23200,won,t,$$$,22100,lost,ct,$$$
12094,23066,28,22700,won,ct,$$$,22500,lost,t,$$$
12094,23067,1,3600,won,ct,"",3700,lost,t,""
12094,23067,2,15400,won,ct,$$,12000,lost,t,$$
12094,23067,3,16100,lost,ct,$$,7200,won,t,$
12094,23067,4,17600,lost,ct,$$,21100,won,t,$$$
12094,23067,5,6800,lost,ct,$,23800,won,t,$$$
12094,23067,6,22000,won,ct,$$$,22500,lost,t,$$$
12094,23067,7,17000,lost,ct,$$,22200,won,t,$$$
12094,23067,8,5300,lost,ct,$,22200,won,t,$$$
12094,23067,9,22700,won,ct,$$$,23000,lost,t,$$$
12094,23067,10,24100,won,ct,$$$,20100,lost,t,$$$
12094,23067,11,24700,lost,ct,$$$,20900,won,t,$$$
12094,23067,12,24300,lost,ct,$$$,22700,won,t,$$$
12094,23067,13,3700,won,t,"",3600,lost,ct,""
12094,23067,14,17300,won,t,$$,1800,lost,ct,""
12094,23067,15,12400,lost,t,$$,21700,won,ct,$$$
12094,23067,16,20800,lost,t,$$$,22200,won,ct,$$$
12094,23067,17,5900,lost,t,$,20100,won,ct,$$$
12094,23067,18,23100,lost,t,$$$,25200,won,ct,$$$
12094,23067,19,8100,lost,t,$,25000,won,ct,$$$
12094,23067,20,21900,won,t,$$$,24600,lost,ct,$$$
12094,23067,21,21900,lost,t,$$$,23700,won,ct,$$$
12094,23068,1,3800,lost,t,"",3600,won,ct,""
12094,23068,2,1600,lost,t,"",17900,won,ct,$$
12094,23068,3,21300,lost,t,$$$,18100,won,ct,$$
12094,23068,4,10000,lost,t,$$,22200,won,ct,$$$
12094,23068,5,22000,won,t,$$$,26900,lost,ct,$$$
12094,23068,6,22700,lost,t,$$$,19700,won,ct,$$
12094,23068,7,6000,lost,t,$,24700,won,ct,$$$
12094,23068,8,22000,lost,t,$$$,24900,won,ct,$$$
12094,23068,9,9100,won,t,$,24700,lost,ct,$$$
12094,23068,10,24600,lost,t,$$$,23900,won,ct,$$$
12094,23068,11,11700,lost,t,$$,23900,won,ct,$$$
12094,23068,12,22000,lost,t,$$$,25600,won,ct,$$$
12094,23068,13,3600,lost,ct,"",3900,won,t,""
12094,23068,14,1400,lost,ct,"",15500,won,t,$$
12094,23068,15,21900,lost,ct,$$$,12100,won,t,$$
12097,23075,1,3800,lost,t,"",3600,won,ct,""
12097,23075,2,2000,lost,t,"",14700,won,ct,$$
12097,23075,3,21400,lost,t,$$$,18500,won,ct,$$
12097,23075,4,5800,won,t,$,22300,lost,ct,$$$
12097,23075,5,23300,lost,t,$$$,19200,won,ct,$$
12097,23075,6,19000,lost,t,$$,21200,won,ct,$$$
12097,23075,7,21100,won,t,$$$,20800,lost,ct,$$$
12097,23075,8,21300,won,t,$$$,4600,lost,ct,""
12097,23075,9,21900,lost,t,$$$,21900,won,ct,$$$
12097,23075,10,20300,won,t,$$$,18800,lost,ct,$$
12097,23075,11,21900,won,t,$$$,6300,lost,ct,$
12097,23075,12,22600,lost,t,$$$,21900,won,ct,$$$
12097,23075,13,3400,lost,ct,"",4000,won,t,""
12097,23075,14,1500,lost,ct,"",15200,won,t,$$
12097,23075,15,21300,won,ct,$$$,14600,lost,t,$$
12097,23075,16,19100,lost,ct,$$,22300,won,t,$$$
12097,23075,17,19200,lost,ct,$$,21000,won,t,$$$
12097,23075,18,8600,won,ct,$,22300,lost,t,$$$
12097,23075,19,25300,lost,ct,$$$,22300,won,t,$$$
12097,23075,20,17200,won,ct,$$,24400,lost,t,$$$
12097,23075,21,24000,lost,ct,$$$,20200,won,t,$$$
12097,23076,1,3300,lost,ct,"",3800,won,t,""
12097,23076,2,1700,lost,ct,"",16000,won,t,$$
12097,23076,3,20900,won,ct,$$$,14400,lost,t,$$
12097,23076,4,21100,won,ct,$$$,22000,lost,t,$$$
12097,23076,5,19200,won,ct,$$,9700,lost,t,$
12097,23076,6,23800,won,ct,$$$,21800,lost,t,$$$
12097,23076,7,23900,won,ct,$$$,10000,lost,t,$$
12097,23076,8,24900,won,ct,$$$,22000,lost,t,$$$
12097,23076,9,24500,won,ct,$$$,10800,lost,t,$$
12097,23076,10,24300,lost,ct,$$$,21800,won,t,$$$
12097,23076,11,24200,won,ct,$$$,22000,lost,t,$$$
12097,23076,12,24600,won,ct,$$$,18700,lost,t,$$
12097,23076,13,3800,won,t,"",3600,lost,ct,""
12097,23076,14,17700,won,t,$$,9600,lost,ct,$
12097,23076,15,13400,won,t,$$,9700,lost,ct,$
12097,23076,16,20600,won,t,$$$,18000,lost,ct,$$
12097,23077,1,4000,lost,t,"",3500,won,ct,""
12097,23077,2,1200,lost,t,"",16700,won,ct,$$
12097,23077,3,22500,won,t,$$$,16200,lost,ct,$$
12097,23077,4,22300,lost,t,$$$,21100,won,ct,$$$
12097,23077,5,17500,lost,t,$$,21700,won,ct,$$$
12097,23077,6,7300,lost,t,$,21800,won,ct,$$$
12097,23077,7,22500,lost,t,$$$,23400,won,ct,$$$
12097,23077,8,21300,won,t,$$$,22600,lost,ct,$$$
12097,23077,9,22500,lost,t,$$$,19800,won,ct,$$
12097,23077,10,20600,won,t,$$$,21700,lost,ct,$$$
12097,23077,11,19000,won,t,$$,9400,lost,ct,$
12097,23077,12,22500,won,t,$$$,21000,lost,ct,$$$
12097,23077,13,3100,won,ct,"",3700,lost,t,""
12097,23077,14,16900,won,ct,$$,1200,lost,t,""
12097,23077,15,16200,lost,ct,$$,21700,won,t,$$$
12097,23077,16,19900,lost,ct,$$,22100,won,t,$$$
12097,23077,17,7200,won,ct,$,22100,lost,t,$$$
12097,23077,18,25400,won,ct,$$$,20800,lost,t,$$$
12097,23077,19,25600,won,ct,$$$,10200,lost,t,$$
12097,23077,20,25800,won,ct,$$$,22100,lost,t,$$$
12097,23077,21,25000,won,ct,$$$,8900,lost,t,$
12097,23077,22,26500,lost,ct,$$$,22100,won,t,$$$
12097,23077,23,24200,won,ct,$$$,22100,lost,t,$$$
12100,23084,1,3600,won,ct,"",3700,lost,t,""
12100,23084,2,16300,lost,ct,$$,12000,won,t,$$
12100,23084,3,3000,lost,ct,"",16800,won,t,$$
12100,23084,4,20800,won,ct,$$$,15400,lost,t,$$
12100,23084,5,20100,won,ct,$$$,20900,lost,t,$$$
12100,23084,6,21800,lost,ct,$$$,19100,won,t,$$
12100,23084,7,21900,won,ct,$$$,22200,lost,t,$$$
12100,23084,8,22600,lost,ct,$$$,20900,won,t,$$$
12100,23084,9,8400,lost,ct,$,22100,won,t,$$$
12100,23084,10,21300,won,ct,$$$,22200,lost,t,$$$
12100,23084,11,20900,won,ct,$$$,19100,lost,t,$$
12100,23084,12,22700,won,ct,$$$,20300,lost,t,$$$
12100,23084,13,3700,won,t,"",3300,lost,ct,""
12100,23084,14,15800,won,t,$$,10000,lost,ct,$$
12100,23084,15,17400,won,t,$$,4400,lost,ct,""
12100,23084,16,21300,won,t,$$$,23600,lost,ct,$$$
12100,23084,17,21900,won,t,$$$,17200,lost,ct,$$
12100,23084,18,22100,won,t,$$$,15800,lost,ct,$$
12100,23085,1,3900,lost,ct,"",3900,won,t,""
12100,23085,2,1200,lost,ct,"",15600,won,t,$$
12100,23085,3,19400,won,ct,$$,17200,lost,t,$$
12100,23085,4,20200,lost,ct,$$$,21700,won,t,$$$
12100,23085,5,5300,lost,ct,$,22500,won,t,$$$
12100,23085,6,21600,won,ct,$$$,22500,lost,t,$$$
12100,23085,7,19700,lost,ct,$$,19900,won,t,$$
12100,23085,8,5800,lost,ct,$,22300,won,t,$$$
12100,23085,9,20600,won,ct,$$$,22500,lost,t,$$$
12100,23085,10,21300,won,ct,$$$,22500,lost,t,$$$
12100,23085,11,22100,won,ct,$$$,19200,lost,t,$$
12100,23085,12,22800,lost,ct,$$$,20700,won,t,$$$
12100,23085,13,3900,lost,t,"",3000,won,ct,""
12100,23085,14,600,lost,t,"",16800,won,ct,$$
12100,23085,15,21900,won,t,$$$,18900,lost,ct,$$
12100,23085,16,18400,won,t,$$,20500,lost,ct,$$$
12100,23085,17,22400,lost,t,$$$,12400,won,ct,$$
12100,23085,18,22000,won,t,$$$,21900,lost,ct,$$$
12100,23085,19,22400,won,t,$$$,19300,lost,ct,$$
12100,23085,20,22400,lost,t,$$$,12200,won,ct,$$
12100,23085,21,22400,won,t,$$$,22700,lost,ct,$$$
12100,23085,22,22400,won,t,$$$,12800,lost,ct,$$
12100,23085,23,22200,lost,t,$$$,21100,won,ct,$$$
12100,23085,24,21900,won,t,$$$,22500,lost,ct,$$$
12100,23085,25,22000,won,ct,$$$,23000,lost,t,$$$
12100,23085,26,22200,lost,t,$$$,22400,won,ct,$$$
12100,23085,27,21900,lost,ct,$$$,23000,won,t,$$$
12100,23085,28,22200,lost,t,$$$,22600,won,ct,$$$
12100,23086,1,3700,won,t,"",3500,lost,ct,""
12100,23086,2,18300,won,t,$$,900,lost,ct,""
12100,23086,3,19100,won,t,$$,21500,lost,ct,$$$
12100,23086,4,23100,lost,t,$$$,16300,won,ct,$$
12100,23086,5,21900,lost,t,$$$,19000,won,ct,$$
12100,23086,6,11500,lost,t,$$,22700,won,ct,$$$
12100,23086,7,22200,lost,t,$$$,25000,won,ct,$$$
12100,23086,8,21700,won,t,$$$,24200,lost,ct,$$$
12100,23086,9,22100,lost,t,$$$,24000,won,ct,$$$
12100,23086,10,22100,lost,t,$$$,21900,won,ct,$$$
12100,23086,11,10700,lost,t,$$,21600,won,ct,$$$
12100,23086,12,22100,won,t,$$$,24600,lost,ct,$$$
12100,23086,13,3500,won,ct,"",3900,lost,t,""
12100,23086,14,16200,won,ct,$$,1500,lost,t,""
12100,23086,15,16700,won,ct,$$,22500,lost,t,$$$
12100,23086,16,22000,won,ct,$$$,8600,lost,t,$
12100,23086,17,23600,lost,ct,$$$,22500,won,t,$$$
12100,23086,18,22300,won,ct,$$$,22500,lost,t,$$$
12100,23086,19,22000,won,ct,$$$,10400,lost,t,$$
12100,23086,20,22500,lost,ct,$$$,21000,won,t,$$$
12100,23086,21,22400,won,ct,$$$,20600,lost,t,$$$
12100,23086,22,22000,lost,ct,$$$,16000,won,t,$$
12100,23086,23,20100,lost,ct,$$$,20500,won,t,$$$
12100,23086,24,15000,lost,ct,$$,23000,won,t,$$$
12100,23086,25,22100,won,t,$$$,23000,lost,ct,$$$
12100,23086,26,22100,lost,ct,$$$,23000,won,t,$$$
12100,23086,27,22100,won,t,$$$,21600,lost,ct,$$$
12100,23086,28,21700,lost,ct,$$$,22900,won,t,$$$
12100,23086,29,22100,lost,t,$$$,23000,won,ct,$$$
12100,23086,30,21700,won,ct,$$$,23000,lost,t,$$$
12100,23086,31,22100,won,t,$$$,23200,lost,ct,$$$
12100,23086,32,21700,won,ct,$$$,23000,lost,t,$$$
12101,23087,1,3900,won,ct,"",4000,lost,t,""
12101,23087,2,14300,won,ct,$$,1700,lost,t,""
12101,23087,3,13200,won,ct,$$,19800,lost,t,$$
12101,23087,4,21200,won,ct,$$$,7900,lost,t,$
12101,23087,5,27300,lost,ct,$$$,24100,won,t,$$$
12101,23087,6,24400,lost,ct,$$$,24100,won,t,$$$
12101,23087,7,19800,lost,ct,$$,24100,won,t,$$$
12101,23087,8,10200,lost,ct,$$,22200,won,t,$$$
12101,23087,9,21900,lost,ct,$$$,22200,won,t,$$$
12101,23087,10,10800,won,ct,$$,22500,lost,t,$$$
12101,23087,11,23100,won,ct,$$$,21600,lost,t,$$$
12101,23087,12,25100,won,ct,$$$,20100,lost,t,$$$
12101,23087,13,3800,won,t,"",3000,lost,ct,""
12101,23087,14,14400,won,t,$$,500,lost,ct,""
12101,23087,15,18300,lost,t,$$,22200,won,ct,$$$
12101,23087,16,21700,lost,t,$$$,20600,won,ct,$$$
12101,23087,17,11800,lost,t,$$,23700,won,ct,$$$
12101,23087,18,21500,won,t,$$$,24500,lost,ct,$$$
12101,23087,19,19700,won,t,$$,23600,lost,ct,$$$
12101,23087,20,21500,won,t,$$$,20700,lost,ct,$$$
12101,23087,21,22300,won,t,$$$,18300,lost,ct,$$
12101,23088,1,4100,won,t,"",3000,lost,ct,""
12101,23088,2,12900,won,t,$$,1900,lost,ct,""
12101,23088,3,16600,won,t,$$,22300,lost,ct,$$$
12101,23088,4,23500,won,t,$$$,7200,lost,ct,$
12101,23088,5,25600,won,t,$$$,19100,lost,ct,$$
12101,23088,6,25600,won,t,$$$,21600,lost,ct,$$$
12101,23088,7,25600,won,t,$$$,8400,lost,ct,$
12101,23088,8,25600,won,t,$$$,21000,lost,ct,$$$
12101,23088,9,23000,lost,t,$$$,9900,won,ct,$
12101,23088,10,24300,lost,t,$$$,24400,won,ct,$$$
12101,23088,11,22200,won,t,$$$,24200,lost,ct,$$$
12101,23088,12,22000,won,t,$$$,16800,lost,ct,$$
12101,23088,13,3900,lost,ct,"",3900,won,t,""
12101,23088,14,2200,lost,ct,"",18600,won,t,$$
12101,23088,15,21800,lost,ct,$$$,21500,won,t,$$$
12101,23088,16,7500,lost,ct,$,20700,won,t,$$$
12101,23088,17,23300,won,ct,$$$,23800,lost,t,$$$
12101,23088,18,24000,lost,ct,$$$,24300,won,t,$$$
12101,23088,19,24100,lost,ct,$$$,22200,won,t,$$$
12101,23088,20,7400,lost,ct,$,22200,won,t,$$$
12101,23088,21,23400,won,ct,$$$,22200,lost,t,$$$
12101,23088,22,23100,won,ct,$$$,21900,lost,t,$$$
12101,23089,1,3600,won,ct,"",4100,lost,t,""
12101,23089,2,15900,won,ct,$$,1800,lost,t,""
12101,23089,3,16000,lost,ct,$$,21500,won,t,$$$
12101,23089,4,20800,lost,ct,$$$,21000,won,t,$$$
12101,23089,5,8600,lost,ct,$,22400,won,t,$$$
12101,23089,6,20800,lost,ct,$$$,22400,won,t,$$$
12101,23089,7,8500,lost,ct,$,22400,won,t,$$$
12101,23089,8,21800,won,ct,$$$,24800,lost,t,$$$
12101,23089,9,21400,won,ct,$$$,22400,lost,t,$$$
12101,23089,10,22000,won,ct,$$$,22400,lost,t,$$$
12101,23089,11,22000,lost,ct,$$$,19800,won,t,$$
12101,23089,12,21400,lost,ct,$$$,21800,won,t,$$$
12101,23089,13,4100,won,t,"",3800,lost,ct,""
12101,23089,14,17800,won,t,$$,800,lost,ct,""
12101,23089,15,19500,lost,t,$$,21500,won,ct,$$$
12101,23089,16,20300,won,t,$$$,17500,lost,ct,$$
12101,23089,17,22200,won,t,$$$,3700,lost,ct,""
12101,23089,18,23600,lost,t,$$$,21500,won,ct,$$$
12101,23089,19,22200,won,t,$$$,20800,lost,ct,$$$
12101,23089,20,22000,won,t,$$$,19600,lost,ct,$$
12101,23089,21,22600,won,t,$$$,10100,lost,ct,$$
12101,23089,22,22600,lost,t,$$$,20100,won,ct,$$$
12101,23089,23,22400,won,t,$$$,20000,lost,ct,$$$
12103,23093,1,3600,won,ct,"",3900,lost,t,""
12103,23093,2,14300,lost,ct,$$,12200,won,t,$$
12103,23093,3,2600,lost,ct,"",16700,won,t,$$
12103,23093,4,21900,won,ct,$$$,17500,lost,t,$$
12103,23093,5,23400,lost,ct,$$$,23700,won,t,$$$
12103,23093,6,18700,won,ct,$$,23100,lost,t,$$$
12103,23093,7,24200,won,ct,$$$,7400,lost,t,$
12103,23093,8,24400,lost,ct,$$$,22400,won,t,$$$
12103,23093,9,23500,won,ct,$$$,22200,lost,t,$$$
12103,23093,10,24200,lost,ct,$$$,21500,won,t,$$$
12103,23093,11,18700,won,ct,$$,20900,lost,t,$$$
